userId,neg_mean,pos_mean,delta,pos_gt_neg,pos_eq_neg
1,0.8606164021164021,0.7864609053497943,-0.07415549676660782,False,False
2,0.6093394136418557,0.7064161828068477,0.09707676916499197,True,False
3,0.7209414183102685,0.5940176830966305,-0.12692373521363798,False,False
4,0.768170634920635,0.7252380952380952,-0.04293253968253974,False,False
5,0.4960446771726793,0.4208300131224366,-0.07521466405024269,False,False
6,0.6049291514826338,0.6079166001489996,0.0029874486663657995,True,False
7,0.8176428571428572,0.7950897867564534,-0.022553070386403862,False,False
8,0.7106714955509661,0.6961325345712698,-0.014538960979696314,False,False
9,0.6433187924310271,0.6863655892472879,0.04304679681626078,True,False
10,0.7568413664767116,0.7742314902669947,0.01739012379028304,True,False
11,0.5182880001978348,0.49846676312193555,-0.01982123707589928,False,False
12,0.5718194444444444,0.70625,0.1344305555555556,True,False
13,0.4520329128132536,0.5306332682715247,0.0786003554582711,True,False
14,0.41915277777777776,0.4625,0.04334722222222226,True,False
15,0.5088947058376406,0.5111955149319279,0.002300809094287315,True,False
16,0.3681164021164021,0.4510582010582011,0.08294179894179898,True,False
17,0.8447238083112033,0.8525635161601548,0.007839707848951494,True,False
18,0.5755518799143915,0.6227249760126919,0.04717309609830045,True,False
19,0.6133374285035491,0.6747904063604441,0.061452977856894964,True,False
20,0.7710255847953217,0.7642857142857142,-0.0067398705096074485,False,False
21,0.18895230314347963,0.2592592592592593,0.07030695611577967,True,False
22,0.4707088790739239,0.42683561754074284,-0.04387326153318105,False,False
23,0.4798353720475643,0.4572230238242224,-0.022612348223341905,False,False
24,0.8084088693957114,0.7615452895058158,-0.046863579889895646,False,False
25,0.686910393577721,0.7387832125603865,0.05187281898266549,True,False
26,0.2757405757478573,0.33423777703207314,0.058497201284215816,True,False
27,0.6991777777777777,0.731043956043956,0.031866178266178324,True,False
28,0.7167949961182252,0.6733818242748287,-0.043413171843396436,False,False
29,0.4610070915397002,0.4900466772447449,0.029039585705044668,True,False
30,0.4671356209150327,0.5538997417148678,0.08676412079983509,True,False
31,0.6315043864988327,0.645630081300813,0.014125694801980337,True,False
32,0.6752998762932974,0.4836182336182336,-0.19168164267506377,False,False
33,0.4691700249770219,0.554270638368039,0.0851006133910171,True,False
34,0.7613754085148859,0.7248070328295522,-0.036568375685333776,False,False
35,0.6617437403323565,0.6441762893968777,-0.017567450935478846,False,False
36,0.8690080731487528,0.8502848052409993,-0.018723267907753582,False,False
37,0.6426582892416225,0.7518861454046638,0.10922785616304131,True,False
38,0.5223658584978706,0.36675888286660646,-0.1556069756312642,False,False
39,0.5939046848811989,0.6478273450080515,0.05392266012685265,True,False
40,0.5241003214944417,0.6401414803209419,0.11604115882650012,True,False
41,0.5045416666666667,0.38888888888888884,-0.11565277777777783,False,False
42,0.6164848683668253,0.6344523620478294,0.017967493681004143,True,False
43,0.7360327903091062,0.7726608187134503,0.03662802840434409,True,False
44,0.7154290137477791,0.6849724124688172,-0.03045660127896188,False,False
45,0.36060913487949536,0.36695676925813914,0.006347634378643774,True,False
46,1.0,1.0,0.0,False,True
47,0.6045457516339869,0.6837254901960785,0.0791797385620916,True,False
48,0.3185886789276301,0.3801884604829106,0.06159978155528051,True,False
49,0.5672520969734227,0.5679486917694465,0.0006965947960237973,True,False
50,0.414990522875817,0.2727272727272727,-0.1422632501485443,False,False
51,0.6898968855218856,0.7304994388327722,0.04060255331088669,True,False
52,0.5553561636320257,0.5002493215596664,-0.055106842072359274,False,False
53,0.8227800529672866,0.8792497567055398,0.05646970373825322,True,False
54,0.8199024470899471,0.7866591080876795,-0.03324333900226761,False,False
55,0.7980555555555555,0.8416666666666667,0.043611111111111156,True,False
56,0.7869659587006285,0.8631368631368631,0.07617090443623464,True,False
57,0.3760622950034715,0.3891819291819292,0.013119634178457684,True,False
58,0.843907764972939,0.8244389179883518,-0.019468846984587174,False,False
59,0.45106551578435616,0.5350427351744731,0.08397721939011693,True,False
60,0.5025535714285714,0.5219387755102041,0.01938520408163269,True,False
61,0.4943293650793651,0.4444444444444444,-0.04988492063492067,False,False
62,0.46144763382819604,0.4630118895593527,0.0015642557311566496,True,False
63,0.5545697163460321,0.5341291992607782,-0.020440517085253962,False,False
64,0.895515873015873,0.8563492063492064,-0.03916666666666657,False,False
65,0.9024980121647321,0.901820026449822,-0.0006779857149101787,False,False
66,0.5994285714285714,0.8266666666666665,0.22723809523809513,True,False
67,0.7654148049463688,0.7833688217834559,0.017954016837087083,True,False
68,0.6970357142857142,0.7443181818181818,0.047282467532467565,True,False
69,0.7851209096459096,0.8679629629629629,0.0828420533170533,True,False
70,0.5528197674418605,0.6177648578811369,0.06494509043927643,True,False
71,0.5929541062801933,0.5856884057971015,-0.00726570048309183,False,False
72,0.6363213088654266,0.7166132478632479,0.08029193899782128,True,False
73,0.5313774604502505,0.5243354955435959,-0.007041964906654541,False,False
74,0.6944607843137254,0.7187091503267974,0.02424836601307201,True,False
75,0.7880031011748531,0.8025940992289757,0.014590998054122672,True,False
76,0.9201429695161818,0.9063862781954887,-0.013756691320693126,False,False
77,0.3036900330851944,0.32692307692307687,0.023233043837882494,True,False
78,0.6860353383597503,0.6161720822281168,-0.06986325613163347,False,False
79,0.5293105158730159,0.7410714285714286,0.21176091269841268,True,False
80,0.7493195766078893,0.7430168768065439,-0.006302699801345346,False,False
81,0.8613365612618459,0.9107876104987449,0.049451049236899025,True,False
82,0.7490512500042642,0.7139836122292262,-0.03506763777503796,False,False
83,0.6624822297516126,0.7730693909265337,0.11058716117492107,True,False
84,0.7960504948268107,0.8428250112460639,0.04677451641925323,True,False
85,0.35405453149001537,0.501984126984127,0.1479295954941116,True,False
86,0.8814039074960128,0.8573372615039282,-0.024066645992084634,False,False
87,0.3894626182033097,0.5326495726495726,0.1431869544462629,True,False
88,0.7530889200757086,0.8211910041178334,0.06810208404212481,True,False
89,0.7517916666666666,1.0,0.24820833333333336,True,False
90,0.485740877166312,0.5227233708320664,0.03698249366575446,True,False
91,0.9102897639994414,0.9757544725286661,0.0654647085292247,True,False
92,0.31810019320715,0.345744928857057,0.027644735649906993,True,False
93,0.44796956861217446,0.45154666390262604,0.003577095290451582,True,False
94,0.8598888888888889,0.7795138888888888,-0.08037500000000009,False,False
95,0.47022402536944363,0.5257329483918113,0.05550892302236765,True,False
96,0.6622242558854401,0.7100911555955416,0.047866899710101496,True,False
97,0.9360993889154579,0.9052120669056153,-0.030887322009842566,False,False
98,0.641795634920635,0.7916666666666666,0.14987103174603167,True,False
99,0.4998474467335535,0.5156833698938962,0.015835923160342658,True,False
100,0.28717316017316014,0.32716450216450216,0.03999134199134202,True,False
101,0.9248728835978836,0.9351811979443558,0.01030831434647228,True,False
102,0.3599703446913813,0.4218933393115036,0.061922994620122296,True,False
103,0.7650199040973368,0.8022820129840846,0.03726210888674786,True,False
104,0.541233691077441,0.6413690476190477,0.10013535654160666,True,False
105,0.8156445707070707,0.8248216745375836,0.009177103830512845,True,False
106,0.8535384759759759,0.8733051801801801,0.019766704204204233,True,False
107,0.6047908353723571,0.6215705468616959,0.016779711489338767,True,False
108,0.426217579116286,0.375,-0.051217579116285994,False,False
109,0.7576125775570677,0.8551897621331216,0.09757718457605391,True,False
110,0.5159824704991646,0.7083333333333334,0.1923508628341688,True,False
111,0.6935379144159965,0.7894088896828623,0.09587097526686572,True,False
112,0.6321693121693122,0.8366402116402116,0.20447089947089947,True,False
113,0.5917331248997916,0.6831093674843675,0.09137624258457588,True,False
114,0.6782459000014147,0.6795321916645446,0.0012862916631298793,True,False
115,0.7166507936507936,0.6007142857142856,-0.115936507936508,False,False
116,0.6711047979797979,0.7029052486588371,0.03180045067903914,True,False
117,0.3813288457483345,0.4271253877555345,0.045796542007200014,True,False
118,0.686945761543969,0.7165605012112832,0.029614739667314205,True,False
119,0.5140424873737374,0.5022156919726365,-0.011826795401100876,False,False
120,0.6531479492729493,0.6043560606060606,-0.04879188866688866,False,False
121,0.8878303786856417,0.8713156288156289,-0.01651474987001289,False,False
123,0.4901753018120503,0.5161642498900926,0.02598894807804225,True,False
124,0.7628034188034188,0.9094017094017094,0.14659829059829055,True,False
125,0.8194695767195768,0.890109126984127,0.07063955026455027,True,False
126,0.7530757575757576,0.8089962121212121,0.05592045454545447,True,False
127,0.6026164557803569,0.6555563763846242,0.05293992060426722,True,False
128,0.7984957983193277,0.9666666666666666,0.16817086834733885,True,False
129,0.8469064893614735,0.8993922813921912,0.05248579203071768,True,False
130,0.8406044482140633,0.9024297095684092,0.06182526135434585,True,False
131,0.5903489179653718,0.6249184658058755,0.0345695478405037,True,False
132,0.6312877353051113,0.7078006383712906,0.0765129030661793,True,False
133,0.7005908917633701,0.7589279634644865,0.05833707170111646,True,False
134,0.3813447326429587,0.34471085176533567,-0.03663388087762304,False,False
135,0.6032034832451498,0.6815549676660787,0.07835148442092887,True,False
136,0.44007303972459433,0.3970107396620253,-0.043062300062569,False,False
137,0.5722003991670102,0.6353675249276212,0.06316712576061101,True,False
138,0.8571786471698236,0.8758293240193692,0.018650676849545578,True,False
139,0.7069132759341851,0.6499543084350464,-0.056958967499138646,False,False
140,0.6338603595478596,0.5733057426112982,-0.06055461693656139,False,False
141,0.5364907407407408,0.6466666666666667,0.11017592592592595,True,False
142,0.35481963456963456,0.4793905965334537,0.12457096196381912,True,False
143,0.43664660016053203,0.41195581546458737,-0.024690784695944656,False,False
144,0.5136984126984128,0.5694444444444444,0.055746031746031655,True,False
145,0.3160960701484895,0.3264208909370199,0.01032482078853042,True,False
146,0.6448498533336672,0.6609458079811662,0.016095954647499022,True,False
147,0.4842795616482522,0.5079676676394773,0.023688105991225117,True,False
148,0.6223773936858137,0.6018291132888611,-0.020548280396952556,False,False
149,0.7483009547518823,0.7603673597834117,0.012066405031529448,True,False
150,0.7820156659346067,0.8209965624654867,0.038980896530879994,True,False
151,0.6090788732803312,0.612174478856381,0.0030956055760498202,True,False
152,0.8724018379281537,0.899122807017544,0.026720969089390256,True,False
153,0.7053174603174602,0.6532738095238095,-0.0520436507936507,False,False
154,0.2915738705738706,0.3351159951159951,0.04354212454212453,True,False
155,0.4504024929748614,0.6078118049452635,0.15740931197040214,True,False
156,0.8030815727763349,0.862524712270429,0.05944313949409419,True,False
157,0.605017411451824,0.6410258813369881,0.03600846988516415,True,False
158,0.7939591503267974,0.9236111111111112,0.12965196078431374,True,False
159,0.4960205722639933,0.5476608187134503,0.05164024644945697,True,False
160,0.4708953373015873,0.6666666666666666,0.19577132936507935,True,False
161,0.8892422245888026,0.9188761657864817,0.029633941197679037,True,False
162,0.7824107757601031,0.8422780321351058,0.059867256375002675,True,False
163,0.13788195980042087,0.12239560307987031,-0.015486356720550556,False,False
164,0.9435777777777777,0.9500000000000001,0.006422222222222329,True,False
165,0.8113659027590916,0.7621201585871046,-0.049245744171987016,False,False
166,0.5838709370263977,0.5873531842825729,0.003482247256175186,True,False
167,0.2662821309125657,0.2369505494505494,-0.029331581462016282,False,False
168,0.8098425925925926,0.8273809523809524,0.017538359788359825,True,False
169,0.6701742943622638,0.700244392350226,0.03007009798796212,True,False
170,0.7655512812104684,0.746373997875012,-0.01917728333545643,False,False
171,0.7675536758563074,0.7488721804511279,-0.018681495405179493,False,False
172,0.5332731481481481,0.7125,0.17922685185185194,True,False
173,0.711400055375575,0.7284907937618592,0.017090738386284166,True,False
174,0.5158076342526471,0.6049697744710533,0.08916214021840618,True,False
175,0.7284353389990073,0.7516833610772589,0.023248022078251607,True,False
176,0.651505556004707,0.6244331065759637,-0.027072449428743317,False,False
177,0.8418763888888888,0.7158564814814814,-0.12601990740740743,False,False
178,0.6197148501468868,0.49978755309791234,-0.11992729704897442,False,False
180,0.6204278050554647,0.5566557555919258,-0.06377204946353887,False,False
181,0.6405842230422357,0.6750544561756743,0.034470233133438555,True,False
182,0.6755244016249451,0.5684458218549128,-0.10707857977003232,False,False
183,0.7198561681982735,0.7888264370075515,0.06897026880927803,True,False
184,0.7056287175787176,0.9015973655973656,0.195968648018648,True,False
185,0.5127701388888889,0.5075038580246913,-0.005266280864197559,False,False
186,0.8746002664370061,0.8512267058921363,-0.02337356054486972,False,False
187,0.7584378070239417,0.7840484643855328,0.02561065736159107,True,False
188,0.4779677287581699,0.5416666666666667,0.06369893790849684,True,False
189,0.6673746392496391,0.621830550401979,-0.04554408884766015,False,False
190,0.5830172903220342,0.5729872577214962,-0.01003003260053803,False,False
191,0.5039099326599327,0.5492424242424242,0.04533249158249153,True,False
192,0.44618622695964744,0.42666915662963945,-0.01951707033000799,False,False
193,0.6837361546860905,0.7270964557032004,0.04336030101710986,True,False
194,0.7658721884147416,0.8337226635098975,0.06785047509515596,True,False
195,0.7356332135932598,0.7427056392019082,0.007072425608648403,True,False
196,0.7589061904761906,0.690936507936508,-0.06796968253968261,False,False
197,0.6821688034188034,0.6965811965811964,0.014412393162393067,True,False
198,0.6161367707447628,0.5862136682858335,-0.029923102458929263,False,False
199,0.42325051177735484,0.4390789626077768,0.015828450830421947,True,False
200,0.7328888888888889,0.7916666666666666,0.05877777777777771,True,False
201,0.7490699216242694,0.7194905788655789,-0.029579342758690563,False,False
202,0.45771185526109825,0.44684764166135305,-0.01086421359974521,False,False
203,0.154062134624207,0.18402188266364838,0.029959748039441375,True,False
204,0.47184016751182334,0.5216989388729552,0.049858771361131815,True,False
205,0.7579684051328788,0.7534160065081118,-0.0045523986247669734,False,False
206,0.33563401875901877,0.6875270562770563,0.3518930375180376,True,False
207,0.782703373015873,0.7653439153439153,-0.01735945767195768,False,False
208,0.5893110440631055,0.5792493970983673,-0.010061646964738213,False,False
209,0.4534188034188034,0.5,0.04658119658119658,True,False
210,0.7908962891397102,0.7487464916036345,-0.04214979753607573,False,False
211,0.504854797979798,0.890625,0.38577020202020196,True,False
212,0.6854734898315543,0.7102496816206493,0.02477619178909496,True,False
213,0.8585710784313726,0.8391666666666667,-0.019404411764705864,False,False
214,0.5021799594740771,0.4793771043771044,-0.02280285509697272,False,False
215,0.9929498456790123,0.9647505144032923,-0.028199331275720052,False,False
216,0.46631834185162346,0.49756583636500046,0.031247494513376994,True,False
217,0.5594166666666667,0.5555555555555555,-0.003861111111111204,False,False
218,0.38239945038621515,0.3855360072026739,0.0031365568164587465,True,False
219,0.37639285714285714,0.3678571428571429,-0.008535714285714258,False,False
220,0.8714891627735846,0.9030793517039961,0.031590188930411545,True,False
221,0.497016139657444,0.3896574440052701,-0.10735869565217393,False,False
222,0.839748699518683,0.8503560097310098,0.010607310212326748,True,False
223,0.48467397191703293,0.46276326958218766,-0.021910702334845267,False,False
224,0.4616088666622247,0.48825338714094696,0.026644520478722233,True,False
225,0.5792825541170316,0.5889046930789891,0.009622138961957516,True,False
226,0.29978472222222224,0.4575,0.15771527777777777,True,False
227,0.4683874458874459,0.4696969696969697,0.001309523809523816,True,False
228,0.9219498015873016,0.9920634920634921,0.07011369047619054,True,False
229,0.383665531413787,0.43484968462909634,0.051184153215309336,True,False
230,0.7553101073762838,0.7682142857142857,0.012904178338001948,True,False
231,0.8737313799946628,0.9303598353645791,0.05662845536991634,True,False
232,0.6339933228197612,0.6951170298627927,0.061123707043031494,True,False
233,0.9006351190476191,0.9192640692640693,0.01862895021645028,True,False
234,0.6940942028985507,0.967391304347826,0.2732971014492753,True,False
235,0.8185167061527729,0.8344278760507258,0.015911169897952826,True,False
236,0.7239683879612451,0.8821885521885523,0.15822016422730723,True,False
237,0.5994334714244846,0.6203709211034544,0.02093744967896982,True,False
238,0.6051093584604194,0.5876161920309814,-0.01749316642943799,False,False
239,0.8051981688809274,0.790949395432154,-0.0142487734487734,False,False
240,0.5211470515061499,0.5412767379679144,0.020129686461764495,True,False
241,0.7638635005973715,0.7388888888888889,-0.024974611708482586,False,False
242,0.3873675367447831,0.3567331453968822,-0.030634391347900858,False,False
243,0.7200304487179487,0.6181891025641025,-0.10184134615384621,False,False
244,0.8893648309789866,0.8599975636610677,-0.029367267317918833,False,False
245,0.23642208006996396,0.1912190568617581,-0.04520302320820585,False,False
246,0.7469927536231884,0.7135416666666666,-0.03345108695652177,False,False
247,0.36692929292929294,0.47525252525252526,0.10832323232323232,True,False
248,0.7556477272727272,0.7670033670033669,0.011355639730639688,True,False
249,0.6664373623452571,0.7038364919943868,0.037399129649129725,True,False
250,0.5904333333333334,0.8500000000000001,0.2595666666666667,True,False
251,0.571539179830762,0.5055969989401669,-0.06594218089059511,False,False
252,0.8576596921596922,0.7869688953022287,-0.07069079685746349,False,False
253,0.8053530427905428,0.9084249084249084,0.10307186563436566,True,False
